"ID","COD_INEGI","CVE_ENT","ENT","CVE_MUN","MUN","POB_TOT","VP","ANALF","SPRIM","OVSDE","OVSEE","OVSAE","VHAC","OVPT","PL_5000","PO2SM","OVSD","OVSDSE","IM","GM","IND0A100","LUG_NAC","LUGAR_EST","ANO"
4334,"01515008",15,"México",15008,"Amatepec",27026,-0,"23.74","45.04","26.71","3.55","68.41","43.04","18.64",100,"58.82",-0,-0,482,"Alto",-0,748,9,2005
4335,"01515056",15,"México",15056,"Morelos",26971,-0,"26.05","51.62",-0,"11.64","22.42","56.03","26.73",100,"80.14",-0,"54.99",571,"Alto",-0,710,9,2000
4336,"01515086",15,"México",15086,"Temascaltepec",26968,-0,"21.26","56.37","68.51","35.91","47.11","70.42","49.49",100,"82.73",-0,-0,491,"Alto",-0,777,15,1990
4337,"01515075",15,"México",15075,"San Martín de las Pirámides",26960,-0,"3.08","11.23","0.33","0.27","4.24","29.2","1.27","48.45","33.51",-0,-0,-1221,"Muy bajo",-0,2207,89,2015
4338,"01515043",15,"México",15043," Xalatlaco                                        ",26865,-0,"5.2","18.59","3.31","0.95","3.69","53.58","12.72","44.01","52.35",-0,-0,-683,"Medio",19953,1775,-0,2010
4339,"01515080",15,"México",15080,"Sultepec",26832,-0,"16.61","32.45","21.68","3.11","9.3","39.95","7.06",100,"47.34",-0,-0,509,"Alto",-0,708,7,2015
4340,"01515086",15,"México",15086,"Temascaltepec",26643,4850,"16.27",-0,-0,"13.54","26.26",-0,-0,-0,-0,"70.79",-0,281,"Medio",-0,907,-0,1995
4341,"01515008",15,"México",15008,"Amatepec",26610,-0,"16.83","32.99","12.87","1.82","14.26","28.73","8.14",100,"55.24",-0,-0,332,"Alto",-0,861,11,2015
4342,"01515056",15,"México",15056,"Morelos",26430,-0,"21.04","40.86","41.75","7.32","9.42","55.54","29.89",100,"65.97",-0,-0,"0.48","Alto",-0,750,10,2005
4343,"01515044",15,"México",15044,"Jaltenco",26359,-0,"1.92","9.75","0.45","0.11","0.05","30.3","1.14",0,"32.74",-0,-0,-1898,"Muy bajo",-0,2433,122,2005
4344,"01515008",15,"México",15008," Amatepec                                         ",26334,-0,"19.23","38.47","18.99","2.49","63.76","37.48","9.26",100,"61.87",-0,-0,597,"Alto",34416,682,-0,2010
4345,"01515063",15,"México",15063,"Ocuilan",26332,-0,"11.96","36.63","13.36","1.35","4.69","60.13","22.36",100,"63.2",-0,-0,-82,"Medio",-0,1258,27,2005
4346,"01515044",15,"México",15044," Jaltenco                                         ",26328,-0,"1.7","8.89","0.13","0.07","0.12","28.72","1.09",0,"29.29",-0,-0,"-1.84","Muy bajo",6881,2426,-0,2010
4347,"01515044",15,"México",15044,"Jaltenco",26238,5408,"2.94",-0,-0,"0.27","2.03",-0,-0,-0,-0,"3.55",-0,-1746,"Muy bajo",-0,2395,-0,1995
4348,"01515028",15,"México",15028," Chiautla                                         ",26191,-0,"2.72","12.88","1.32","0.73","6.51","42.88","6.08","62.43",29,-0,-0,-1194,"Bajo",14179,2165,-0,2010
4349,"01515036",15,"México",15036,"Hueypoxtla",26189,-0,"18.86","51.68","68.44","4.16","19.13","71.91","15.3","57.33","71.3",-0,-0,-353,"Medio",-0,1504,41,1990
4350,"01515053",15,"México",15053,"Melchor Ocampo",26154,-0,"6.26","28.1","14.48","3.12","5.62","68.62","8.44","11.72","61.3",-0,-0,-1456,"Bajo",-0,2223,102,1990
4351,"01515063",15,"México",15063,"Ocuilan",25989,-0,"13.07","44.63",-0,"3.76","5.24","62.89","29.42",100,"76.78",-0,"29.71",19,"Alto",-0,1187,28,2000
4352,"01515015",15,"México",15015,"Atlautla",25950,-0,"11.52","33.61",-0,"2.64","2.32","64.99","24.74","39.65","74.5",-0,"9.02","-0.54","Medio",-0,1652,42,2000
4353,"01515019",15,"México",15019,"Capulhuac",25900,5163,"5.82",-0,-0,"0.9","1.59",-0,-0,-0,-0,"6.04",-0,"-1.26","Bajo",-0,2167,-0,1995
4354,"01515080",15,"México",15080," Sultepec                                         ",25809,-0,"22.63","40.97","36.05","5.03","35.29","49.8","11.27",100,"72.55",-0,-0,1019,"Muy alto",39187,392,-0,2010
4355,"01515010",15,"México",15010,"Apaxco",25738,-0,"6.54","21.83","3.92","0.66","2.65","41.06","2.13","48.26","45.34",-0,-0,-1188,"Bajo",-0,2159,81,2005
4356,"01515052",15,"México",15052," Malinalco                                        ",25624,-0,"11.76","30.57","12.25","0.92","11.78","48.51","7.81","68.6","61.61",-0,-0,-155,"Medio",25917,1328,-0,2010
4357,"01515016",15,"México",15016," Axapusco                                         ",25559,-0,"6.98","21.47","6.96","1.19","1.85","46.75","4.75","80.43","51.49",-0,-0,-621,"Medio","20.66",1720,-0,2010
4358,"01515030",15,"México",15030,"Chiconcuac",25543,-0,"1.55","7.8","0.31","0.3","5.95","32.86","1.83","4.74","49.47",-0,-0,-1247,"Muy bajo",-0,2221,91,2015
4359,"01515035",15,"México",15035,"Huehuetoca",25529,-0,"9.38","32.45","18.59","3.67","6.13","65.67","5.07","76.61","61.97",-0,-0,-1167,"Bajo",-0,2083,83,1990
4360,"01515093",15,"México",15093,"Tepetlaoxtoc",25523,-0,"5.69","18.86","6.76","1.06","3.15","50.27","5.66","57.78","49.37",-0,-0,-1005,"Bajo",-0,2038,65,2005
4361,"01515064",15,"México",15064," El Oro                                           ",25490,-0,"21.75","52.08","62.86","18.53","34.62","63.96","37.67",100,"69.97",-0,-0,-17,"Medio",-0,1203,34,1990
4362,"01515050",15,"México",15050,"Juchitepec",25436,-0,"4.62","17.17","0.36","0.26","5.42","41.9","5.53","5.16","52.87",-0,-0,-785,"Bajo",-0,1871,55,2015
4363,"01515065",15,"México",15065,"Otumba",25415,5281,"9.87",-0,-0,"3.14","6.27",-0,-0,-0,-0,"31.75",-0,-752,"Medio",-0,1803,-0,1995
4364,"01515100",15,"México",15100,"Tezoyuca",25372,-0,"4.01","14.51","0.9","1.61","21.47","52.37","6.38","21.65","42.93",-0,-0,-1173,"Bajo",-0,2151,80,2005
4365,"01515080",15,"México",15080,"Sultepec",24986,-0,"26.41","48.4","38.26","5.78","43.6","56.93","36.11",100,"54.53",-0,-0,787,"Alto",-0,532,3,2005
4366,"01515018",15,"México",15018,"Calimaya",24906,-0,"11.93","32.42","18.83","3.42","5.43","69.03","24.9","72.99","67.41",-0,-0,-947,"Bajo",-0,1945,66,1990
4367,"01515040",15,"México",15040,"Ixtapan De La Sal",24889,5145,"13.73",-0,-0,"3.03","30.24",-0,-0,-0,-0,"31.5",-0,-545,"Medio",-0,1623,-0,1995
4368,"01515075",15,"México",15075," San Martín de las Pirámides                      ",24851,-0,"3.95","15.16","1.74","0.65","4.37","41.71","3.33","48.44","39.8",-0,-0,"-1.15","Bajo",14681,2135,-0,2010
4369,"01515032",15,"México",15032,"Donato Guerra",24787,4297,"30.68",-0,-0,"26.23","54.19",-0,-0,-0,-0,"75.63",-0,776,"Alto",-0,550,-0,1995
4370,"01515096",15,"México",15096,"Tequixquiac",24766,4797,"8.01",-0,-0,"0.95","12.18",-0,-0,-0,-0,"25.43",-0,-1053,"Bajo",-0,2023,-0,1995
4371,"01515080",15,"México",15080,"Sultepec",24757,4412,"28.78",-0,-0,"37.28","44.85",-0,-0,-0,-0,"89.07",-0,1006,"Muy alto",-0,429,-0,1995
4372,"01515007",15,"México",15007,"Amanalco",24669,-0,"10.83","30.25","6.02","1.49","3.54","36.68","5.16",100,"49.27",-0,-0,-67,"Medio",-0,1227,24,2015
4373,"01515023",15,"México",15023,"Coyotepec",24451,-0,"12.38","34.37","20.83","5.79","7.38","70.89",20,"6.88","64.7",-0,-0,-1157,"Bajo",-0,2080,82,1990
4374,"01515084",15,"México",15084,"Temascalapa",24440,5020,"8.96",-0,-0,"1.85","10.99",-0,-0,-0,-0,"33.45",-0,-685,"Medio",-0,1745,-0,1995
4375,"01515040",15,"México",15040,"Ixtapan de la Sal",24297,-0,"16.28","44.79","35.77","11.17","35.97","61.96","30.12","45.43","72.26",-0,-0,-579,"Bajo",-0,1660,51,1990
4376,"01515015",15,"México",15015,"Atlautla",24110,-0,"9.49","25.75","2.46","0.69","1.68","58.58","22.63","33.92","61.33",-0,-0,-652,"Bajo",-0,1757,46,2005
4377,"01515068",15,"México",15068,"Ozumba",24055,-0,"4.66","17.82","1.23","0.62","7.02","52.26","11.1","34.66","51.83",-0,-0,-1057,"Bajo",-0,2073,70,2005
4378,"01515056",15,"México",15056,"Morelos",24016,4683,"28.17",-0,-0,"15.1","33.19",-0,-0,-0,-0,"81.76",-0,487,"Alto",-0,748,-0,1995
4379,"01515010",15,"México",15010,"Apaxco",23734,-0,"7.86","28.51",-0,"1.22","3.67","49.56","3.09","46.48","55.08",-0,"10.77",-1114,"Bajo",-0,2083,73,2000
4380,"01515068",15,"México",15068,"Ozumba",23592,-0,"6.08","23.73",-0,"1.84","9.21","62.97","16.9","24.1","62.97",-0,"4.19",-969,"Bajo",-0,1991,64,2000
4381,"01515050",15,"México",15050," Juchitepec                                       ",23497,-0,"6.44","21.54","1.11","0.43","3.54","51.8","10.37","5.16","51.74",-0,-0,-866,"Bajo","17.89",1928,-0,2010
4382,"01515080",15,"México",15080,"Sultepec",23462,-0,"34.93","67.96","78.52","56.85","46.8","73.14","66.64",100,"78.09",-0,-0,1009,"Alto",-0,418,2,1990
4383,"01515052",15,"México",15052,"Malinalco",22970,-0,"14.16","35.71","16.83","1.54","12.96","54.15","21.5","71.6","59.89",-0,-0,-191,"Medio",-0,1351,31,2005
4384,"01515063",15,"México",15063,"Ocuilan",22869,4168,"15.84",-0,-0,"3.77","11.49",-0,-0,-0,-0,"60.55",-0,-8,"Medio",-0,1184,-0,1995
4385,"01515007",15,"México",15007," Amanalco                                         ",22868,-0,"14.55","37.04","15.3","5.81","8.28","53.13","8.07",100,"51.55",-0,-0,197,"Medio",29895,1013,-0,2010
4386,"01515026",15,"México",15026,"Chapa De Mota",22828,-0,"18.45","46.12",-0,"6.97","11.62","61.53","17.22",100,"66.82",-0,"52.91",147,"Alto",-0,1061,22,2000
4387,"01515030",15,"México",15030," Chiconcuac                                       ",22819,-0,"2.36","11.23","0.96","0.29","2.79","43.72","2.48","4.74","47.32",-0,-0,-1358,"Muy bajo",12329,2263,-0,2010
4388,"01515044",15,"México",15044,"Jaltenco",22803,-0,"4.14","21.45","7.72","1.77","2.23","49.99","4.05","19.98","54.47",-0,-0,-1893,"Muy bajo",-0,2357,115,1990
4389,"01515093",15,"México",15093,"Tepetlaoxtoc",22729,-0,"6.85","24.33",-0,"2.05","2.39","55.52","8.25","76.84","59.98",-0,"14.19",-897,"Bajo",-0,1947,63,2000
4390,"01515028",15,"México",15028,"Chiautla",22664,-0,"3.77","15.36","1.33","0.83","5.43","47.36","4.88","60.58","47.22",-0,-0,-1158,"Bajo",-0,2131,75,2005
4391,"01515015",15,"México",15015,"Atlautla",22634,4113,"12.35",-0,-0,"1.36","9.91",-0,-0,-0,-0,"46.99",-0,-227,"Medio",-0,1380,-0,1995
4392,"01515059",15,"México",15059,"Nextlalpan",22507,-0,"4.58","18.61","1.35","0.49","11.07","54.82","6.6","41.24","45.42",-0,-0,-1064,"Bajo",-0,2081,71,2005
4393,"01515073",15,"México",15073," San Antonio la Isla                              ",22152,-0,"3.11","10.05","0.47","0.75","0.79","35.34","4.82","5.67","40.14",-0,-0,-1513,"Muy bajo",10572,2319,-0,2010
4394,"01515016",15,"México",15016,"Axapusco",21915,-0,"8.04","24.51","11.69","0.89","1.26","51.8","5.23",100,"55.27",-0,-0,-644,"Medio",-0,1749,45,2005
4395,"01515056",15,"México",15056,"Morelos",21853,-0,"32.77","63.51","72.75","29.8","31.82","68.07","46.34",100,"84.56",-0,-0,568,"Alto",-0,711,12,1990
4396,"01515065",15,"México",15065,"Otumba",21834,-0,"12.34","40.33","42.78","8.33","10.54","67.5","17.07","69.93","71.66",-0,-0,-699,"Bajo",-0,1765,53,1990
4397,"01515026",15,"México",15026,"Chapa de Mota",21746,-0,"14.89","36.51","36.01","3.46","5.75","57.9","12.73",100,"55.01",-0,-0,-9,"Alto",-0,1188,23,2005
4398,"01515052",15,"México",15052,"Malinalco",21712,-0,"16.06","44.12",-0,"3.92","13.08","58.99","24.5","70.12","72.75",-0,"28.28",-127,"Medio",-0,1307,32,2000
4399,"01515075",15,"México",15075,"San Martín de las Pirámides",21511,-0,"5.07","18.38","5.73","1.17","4.35","49.27","4.49","42.91","52.46",-0,-0,-1067,"Bajo",-0,2082,72,2005
4400,"01515032",15,"México",15032,"Donato Guerra",21510,-0,"34.6","71.56","70.21","48.97","56.51","74.74","54.59",100,"69.7",-0,-0,859,"Alto",-0,499,4,1990
4401,"01515068",15,"México",15068,"Ozumba",21424,4198,"7.16",-0,-0,"2.31","11.22",-0,-0,-0,-0,"34.79",-0,-624,"Medio",-0,1686,-0,1995
4402,"01515019",15,"México",15019,"Capulhuac",21258,-0,"8.39","26.77","10.69","2.17","5.36","65.93","14.35","37.97","56.99",-0,-0,-1424,"Bajo",-0,2215,100,1990
4403,"01515011",15,"México",15011,"Atenco",21219,-0,"6.1","26.74","12.93","4.54","9.8","69.04","7.23","49.93","68.01",-0,-0,-1249,"Bajo",-0,2128,89,1990
4404,"01515010",15,"México",15010,"Apaxco",21134,4113,"9.28",-0,-0,"1.54","9.23",-0,-0,-0,-0,"28.94",-0,-1077,"Bajo",-0,2038,-0,1995
4405,"01515007",15,"México",15007,"Amanalco",21095,-0,"23.13","54.03",-0,"7.91","17.69","65.34","38.05",100,"77.5",-0,"52.98",627,"Alto",-0,659,8,2000
4406,"01515050",15,"México",15050,"Juchitepec",21017,-0,"9.58","24.82","1.28","0.32","2.45","56.28","15.61","3.78","52.62",-0,-0,-947,"Bajo",-0,1999,62,2005
4407,"01515026",15,"México",15026,"Chapa De Mota",20939,3792,"21.37",-0,-0,"14.83","18.34",-0,-0,-0,-0,"84.78",-0,"0.21","Medio",-0,976,-0,1995
4408,"01515096",15,"México",15096,"Tequixquiac",20784,-0,"8.18","40.43","35.33","4.61","18.18","67.16","9.41","31.12","61.41",-0,-0,"-1.06","Bajo",-0,2022,74,1990
4409,"01515016",15,"México",15016,"Axapusco",20516,-0,"10.03","31.67",-0,"1.97","2.67","55.47","6.1",100,"67.14",-0,"19.98",-593,"Medio",-0,1697,44,2000
4410,"01515007",15,"México",15007,"Amanalco",20343,-0,"17.28","43.37","25.28","4.56","13.55","59.81","30.79",100,"63.79",-0,-0,"0.35","Alto",-0,867,13,2005
4411,"01515052",15,"México",15052,"Malinalco",20157,3950,"20.32",-0,-0,"7.33","24.19",-0,-0,-0,-0,"49.56",-0,79,"Medio",-0,1110,-0,1995
4412,"01515043",15,"México",15043,"Xalatlaco",20002,-0,"5.53","22.76","5.37","0.58","3.23","58.69","15.16","37.66","50.28",-0,-0,-872,"Bajo",-0,1934,57,2005
4413,"01515094",15,"México",15094,"Tepetlixpa",19843,-0,"4.27","16.07","0.71","0.58","10.97","36.77","3.75","27.76","58.34",-0,-0,-706,"Bajo",-0,1807,51,2015
4414,"01515075",15,"México",15075,"San Martín De Las Pirámides",19694,-0,"5.71","23.12",-0,"1.11","2.58","54.93","4.88","40.62","63.73",-0,"9.32","-1.09","Bajo",-0,2070,71,2000
4415,"01515030",15,"México",15030,"Chiconcuac",19656,-0,"3.1","12.89","0.75","0.24","1.61","43.06","3.53","3.11","46.72",-0,-0,-1519,"Muy bajo",-0,2316,108,2005
4416,"01515028",15,"México",15028,"Chiautla",19620,-0,"4.28","19.01",-0,"0.76","10.01","54.89","5.05","64.39","57.36",-0,"5.59",-1118,"Bajo",-0,2088,74,2000
4417,"01515059",15,"México",15059,"Nextlalpan",19532,-0,"4.91","22.74",-0,"1.66","10.55","60.78","8.56","42.05","55.18",-0,"4.87",-1074,"Bajo",-0,2059,70,2000
4418,"01515093",15,"México",15093,"Tepetlaoxtoc",19380,3809,"7.53",-0,-0,"1.23","6.21",-0,-0,-0,-0,"17.76",-0,-929,"Bajo",-0,1938,-0,1995
4419,"01515097",15,"México",15097,"Texcaltitlán",19206,-0,"9.4","25.48","12.46","1.9","7.32","40.02","4.02",100,"63.91",-0,-0,136,"Alto",-0,1050,19,2015
4420,"01515043",15,"México",15043,"Xalatlaco",19182,-0,"8.02","29.96",-0,"1.43","3.44","64.57","18.1",36,"61.09",-0,"7.63",-836,"Bajo",-0,1889,59,2000
4421,"01515084",15,"México",15084,"Temascalapa",19099,-0,"11.35","42.58","45.7","6.46","9.27","70.78","15.6",100,"72.1",-0,-0,-547,"Bajo",-0,1640,48,1990
4422,"01515063",15,"México",15063,"Ocuilan",19043,-0,"18.33","58.82","58.73","11.31","19.29","72.18","49.54",100,"82.94",-0,-0,167,"Alto",-0,1062,28,1990
4423,"01515046",15,"México",15046,"Jilotzingo",19013,-0,"4.4","14.15","1.15","0.91","0.8","34.57","3.48",100,"32.46",-0,-0,-826,"Bajo",-0,1912,61,2015
4424,"01515015",15,"México",15015,"Atlautla",18993,-0,"17.11","46.1","33.43","5.14","13.09","75.38","41.48","63.15","82.11",-0,-0,-337,"Medio",-0,1489,40,1990
4425,"01515050",15,"México",15050,"Juchitepec",18968,-0,"10.42","30.33",-0,"0.94","21.95","62.49","18.27","29.57","63.92",-0,"3.12",-744,"Bajo",-0,1815,55,2000
4426,"01515007",15,"México",15007,"Amanalco",18885,3538,"25.47",-0,-0,"15.02","29.82",-0,-0,-0,-0,"70.78",-0,416,"Alto",-0,803,-0,1995
4427,"01515100",15,"México",15100,"Tezoyuca",18852,-0,"4.21","18.28",-0,"1.92","4.51","56.03","4.59","9.01","52.15",-0,"3.73",-1398,"Muy bajo",-0,2252,94,2000
4428,"01515010",15,"México",15010,"Apaxco",18500,-0,"11.62","40.66","30.55","5.37","14.04","65.21","6.13","42.26","62.66",-0,-0,-1056,"Bajo",-0,2019,73,1990
4429,"01515094",15,"México",15094," Tepetlixpa                                       ",18327,-0,"5.15","19.74","3.53","1.31","7.39","47.78","14.52","27.76","53.11",-0,-0,"-0.74","Bajo",19306,1821,-0,2010
4430,"01515068",15,"México",15068,"Ozumba",18052,-0,"8.82","34.36","13.43","5.3","10.83","72.83","29.69","25.49","70.84",-0,-0,-1016,"Bajo",-0,1992,69,1990
4431,"01515030",15,"México",15030,"Chiconcuac",17972,-0,"3.94","17.4",-0,"0.27","0.94","54.75","4.69","4.78","56.75",-0,"1.78",-1446,"Muy bajo",-0,2274,101,2000
4432,"01515046",15,"México",15046," Jilotzingo                                       ",17970,-0,"5.18","17.5","3.35","0.79","0.85","43.3","5.4",100,"31.78",-0,-0,-917,"Bajo",17311,1967,-0,2010
4433,"01515016",15,"México",15016,"Axapusco",17848,3667,"11.19",-0,-0,"2.84","4.02",-0,-0,-0,-0,"33.32",-0,-681,"Medio",-0,1736,-0,1995
4434,"01515043",15,"México",15043,"Xalatlaco",17601,3204,"8.29",-0,-0,"0.83","4.6",-0,-0,-0,-0,"29.5",-0,-582,"Medio",-0,1655,-0,1995
4435,"01515026",15,"México",15026,"Chapa de Mota",17581,-0,"28.43","63.67","76.07","28.43","37.55","70.31","36.51",100,"79.82",-0,-0,486,"Alto",-0,779,16,1990
4436,"01515050",15,"México",15050,"Juchitepec",17487,3694,"11.72",-0,-0,"0.25","14.84",-0,-0,-0,-0,"5.77",-0,-694,"Medio",-0,1749,-0,1995
4437,"01515097",15,"México",15097," Texcaltitlán                                     ",17390,-0,"11.31","30.47","18.4","4.59","16.67","51.77","8.35",100,"63.72",-0,-0,206,"Medio",30001,1005,-0,2010
4438,"01515119",15,"México",15119,"Zumpahuacán",16927,-0,12,"31.08","10.23","1.12","17.35","42.41","8.56",100,"72.61",-0,-0,543,"Alto",-0,678,5,2015
4439,"01515094",15,"México",15094,"Tepetlixpa",16912,-0,"6.36","22.89","1.77","0.44","4.16","55.79","14.59","29.25","57.93",-0,-0,-877,"Bajo",-0,1938,58,2005
4440,"01515075",15,"México",15075,"San Martín De Las Pirámides",16881,3443,"7.53",-0,-0,"1.13","4.05",-0,-0,-0,-0,"17.6",-0,-1009,"Bajo",-0,1999,-0,1995
4441,"01515052",15,"México",15052,"Malinalco",16872,-0,"22.9","57.42","61.56","14.81","36.02","70.19","46.35","68.08","80.88",-0,-0,148,"Alto",-0,1074,29,1990
4442,"01515094",15,"México",15094,"Tepetlixpa",16863,-0,"7.26","29.34",-0,"1.64","4.19","62.59","18.36","29.02","70.38",-0,"5.85",-814,"Bajo",-0,1871,57,2000
4443,"01515028",15,"México",15028,"Chiautla",16602,3259,"3.54",-0,-0,"2.58","4.5",-0,-0,-0,-0,"15.02",-0,-1108,"Bajo",-0,2060,-0,1995
4444,"01515097",15,"México",15097,"Texcaltitlán",16370,-0,"17.21","46.77",-0,"6.82","26.35","61.47","25.55",100,"68.9",-0,"47.8",259,"Alto",-0,963,17,2000
4445,"01515119",15,"México",15119," Zumpahuacán                                      ",16365,-0,"14.49","37.06","17.01","1.87","22.93","53.52","10.04",100,"76.43",-0,-0,509,"Alto",33425,752,-0,2010
4446,"01515100",15,"México",15100,"Tezoyuca",16338,3370,"3.87",-0,-0,"0.41","5.35",-0,-0,-0,-0,"10.13",-0,-1176,"Bajo",-0,2107,-0,1995
4447,"01515119",15,"México",15119,"Zumpahuacán",16149,-0,"17.88","43.58","27.19","1.58","19.41","62.5","35.82",100,"66.9",-0,-0,465,"Alto",-0,765,11,2005
4448,"01515093",15,"México",15093,"Tepetlaoxtoc",16120,-0,"11.45","34.95","38.13","5.29","9.91","68.9","16.53",100,"69.21",-0,-0,-715,"Bajo",-0,1774,56,1990
4449,"01515117",15,"México",15117,"Zacualpan",16101,-0,"19.55","53.29",-0,"10.14","49.48","60.59","31.23",100,"67.39",-0,"60.44","0.63","Alto",-0,656,7,2000
4450,"01515097",15,"México",15097,"Texcaltitlán",15824,-0,"13.74","37.37","25.2","4.98","29.5","57.44","21.26",100,"56.71",-0,-0,154,"Alto",-0,1061,18,2005
4451,"01515016",15,"México",15016,"Axapusco",15803,-0,"14.51","45.2","43.14","4.13","8.23","70.22","16.84",100,"76.49",-0,-0,-475,"Medio",-0,1600,47,1990
4452,"01515007",15,"México",15007,"Amanalco",15702,-0,"30.3","66.48","75.19","37.12","52.2","71.59","52.04",100,"81.01",-0,-0,769,"Alto",-0,563,8,1990
4453,"01515102",15,"México",15102,"Timilpan",15664,-0,"6.05","21.65","4.99","0.7","7.46","27.46","1.08",100,"47.07",-0,-0,"-0.56","Bajo",-0,1665,45,2015
4454,"01515004",15,"México",15004,"Almoloya De Alquisiras",15584,-0,"15.44","46.21",-0,"6.97","28.78","57.23","20.45",100,"71.51",-0,"44.08",165,"Alto",-0,1043,20,2000
4455,"01515030",15,"México",15030,"Chiconcuac",15448,2602,3,-0,-0,"0.31","1.45",-0,-0,-0,-0,"5.31",-0,-1318,"Bajo",-0,2196,-0,1995
4456,"01515102",15,"México",15102," Timilpan                                         ",15391,-0,"9.16","27.6","14.91","1.6","11.34","40.1","4.4",100,"59.53",-0,-0,-255,"Medio",24793,1420,-0,2010
4457,"01515119",15,"México",15119,"Zumpahuacán",15372,-0,"21.93","52.21",-0,"4.11","28.86","66.15","42.48",100,"81.27",-0,"44.95",634,"Alto",-0,653,6,2000
4458,"01515094",15,"México",15094,"Tepetlixpa",15181,2899,"7.3",-0,-0,"1.66","11.92",-0,-0,-0,-0,"18.28",-0,-661,"Medio",-0,1721,-0,1995
4459,"01515117",15,"México",15117," Zacualpan                                        ",15121,-0,"14.21","39.15","38.08","7.47","47.45","51.05","13.07",100,"67.56",-0,-0,972,"Muy alto",38659,417,-0,2010
4460,"01515046",15,"México",15046,"Jilotzingo",15086,-0,"9.89","28.54",-0,"1.29","3.93","56.43","13.33",100,"57.85",-0,"12.33",-713,"Bajo",-0,1788,51,2000
4461,"01515059",15,"México",15059,"Nextlalpan",15053,3058,"4.45",-0,-0,"0.74","9.2",-0,-0,-0,-0,"13.68",-0,-1135,"Bajo",-0,2079,-0,1995
4462,"01515117",15,"México",15117,"Zacualpan",14958,-0,"10.71","32.42","29.84","3.94","21.79","41.62","8.13",100,"52.98",-0,-0,749,"Alto",-0,524,3,2015
4463,"01515004",15,"México",15004," Almoloya de Alquisiras                           ",14856,-0,"11.56","31.89","20.23","3.39","24.62","43.49","8.32",100,"66.8",-0,-0,209,"Medio",30033,1003,-0,2010
4464,"01515004",15,"México",15004,"Almoloya de Alquisiras",14846,-0,"9.26","28.4","14.04","2.06","11.08","35.81","3.25",100,"62.81",-0,-0,"0.16","Alto",-0,1023,18,2015
4465,"01515028",15,"México",15028,"Chiautla",14764,-0,"6.29","29.98","18.55","3.51","8.89","67.8","11.44",100,"67.56",-0,-0,-1009,"Bajo",-0,1987,68,1990
4466,"01515102",15,"México",15102,"Timilpan",14512,-0,"14.64","41.61",-0,"4.57","16.77","48.58","8.78",100,"71.61",-0,"39.66",-189,"Medio",-0,1369,34,2000
4467,"01515022",15,"México",15022,"Cocotitlán",14414,-0,"2.22","9.47","0.26","0.53","8.09","36.43","4.25","22.87","42.93",-0,-0,-1064,"Bajo",-0,2104,75,2015
4468,"01515117",15,"México",15117,"Zacualpan",14383,-0,"24.4","66.21","71.4","38.43","57.33","68.84","55.96",100,"76.47",-0,-0,659,"Alto",-0,643,10,1990
4469,"01515102",15,"México",15102,"Timilpan",14335,-0,"11.77","32.02","29.66","2.54","14.34","47.63","8.12",100,"58.95",-0,-0,-241,"Medio",-0,1394,34,2005
4470,"01515050",15,"México",15050,"Juchitepec",14270,-0,"14.41","43.35","16.25","4.3","19.65","74.85","33.06","27.15","69.79",-0,-0,-774,"Bajo",-0,1814,61,1990
4471,"01515004",15,"México",15004,"Almoloya de Alquisiras",14196,-0,"14.68","39.8","25.12","3.25","29.02","52.2","16.93",100,"58.87",-0,-0,96,"Alto",-0,1103,20,2005
4472,"01515030",15,"México",15030,"Chiconcuac",14179,-0,"6.24","25.45","7.49","2.09","4.61","66.5","8.27","2.74","61.94",-0,-0,-1586,"Bajo",-0,2269,105,1990
4473,"01515117",15,"México",15117,"Zacualpan",14115,2738,"20.09",-0,-0,"19.09","50.05",-0,-0,-0,-0,"63.13",-0,397,"Alto",-0,822,-0,1995
4474,"01515043",15,"México",15043,"Xalatlaco",14047,-0,"12.85","42.35","31.11","3.69","8.88","76.39","30.76","38.45","72.14",-0,-0,-702,"Bajo",-0,1767,54,1990
4475,"01515097",15,"México",15097,"Texcaltitlán",13970,2537,"18.25",-0,-0,"15.18","27.42",-0,-0,-0,-0,"75.13",-0,276,"Medio",-0,916,-0,1995
4476,"01515102",15,"México",15102,"Timilpan",13871,2754,"15.42",-0,-0,"6.99","21.52",-0,-0,-0,-0,"66.7",-0,-379,"Medio",-0,1504,-0,1995
4477,"01515049",15,"México",15049,"Joquicingo",13857,-0,"6.26","21.32","1.15","0.7","1.45","41.67","3.9",100,"64.1",-0,-0,-245,"Medio",-0,1389,30,2015
4478,"01515071",15,"México",15071,"Polotitlán",13851,-0,"5.6","20.57","7.97","1.3","0.82","31.56","0.89",100,"51.84",-0,-0,-491,"Medio",-0,1611,42,2015
4479,"01515046",15,"México",15046,"Jilotzingo",13825,-0,"6.84","19.9","5.86","0.62","0.48","50.06","9.58",100,"47.62",-0,-0,-831,"Bajo",-0,1910,56,2005
4480,"01515117",15,"México",15117,"Zacualpan",13800,-0,"16.72","43.92","35.04","7.21","47.84","58.23","32.24",100,"55.48",-0,-0,589,"Alto",-0,660,8,2005
4481,"01515004",15,"México",15004,"Almoloya De Alquisiras",13667,2698,"16.69",-0,-0,"15.47","26.84",-0,-0,-0,-0,"45.96",-0,-56,"Medio",-0,1227,-0,1995
